NCBI.GeneID	Symbol	Description	Transcripts	Ensembl.GeneIDs	external_gene_name	chromosome_name	start_position	end_position
100226944	CEP192	centrosomal protein 192	2	ENSTGUG00000009492	CEP192	2	98716693	98773303
100226945	COL14A1	collagen type XIV alpha 1 chain	3	ENSTGUG00000012390	COL14A1	2	138219897	138334546
100226946	TRPS1	transcriptional repressor GATA binding 1	4	ENSTGUG00000012298	TRPS1	2	136227100	136439706
100226948	NOL10	nucleolar protein 10	1	ENSTGUG00000013047	NOL10	3	15205640	15258021
100226950	PIP4P2	phosphatidylinositol-4,5-bisphosphate 4-phosphatase 2	1	ENSTGUG00000011835	PIP4P2	2	126490810	126514963
100226951	GHSR	growth hormone secretagogue receptor	1	ENSTGUG00000010823	GHSR	9	20932450	20937589
100226957	FASN	fatty acid synthase	2	ENSTGUG00000003719	FASN	18	2347006	2388689
100226958	MRPL15	mitochondrial ribosomal protein L15	5	ENSTGUG00000011032	MRPL15	2	112265102	112282034
100226960	PPFIA4	PTPRF interacting protein alpha 4	9	ENSTGUG00000001363	PPFIA4	26	6420137	6481713
100226961	DLGAP1	DLG associated protein 1	12	ENSTGUG00000010015	DLGAP1	2	102224885	102624038
100226966	ITFG2	integrin alpha FG-GAP repeat containing 2	1	ENSTGUG00000013150	ITFG2	1	27849450	27867733
100226968	PTGS1	prostaglandin-endoperoxide synthase 1	1	ENSTGUG00000006822	PTGS1	17	10076591	10087599
100226969	OSGIN2	oxidative stress induced growth inhibitor family member 2	2	ENSTGUG00000011801	OSGIN2	2	126101443	126117226
100226973	KCNMB2	potassium calcium-activated channel subfamily M regulatory beta subunit 2	5	ENSTGUG00000026184	KCNMB2	9	19064073	19201000
100226976	PI4KB	phosphatidylinositol 4-kinase beta	5	ENSTGUG00000017387	PI4KB	25	2910252	2925081
100226977	LRP6	LDL receptor related protein 6	3	ENSTGUG00000012717	LRP6	1A	70306754	70414073
100226979	PRMT8	protein arginine methyltransferase 8	2	ENSTGUG00000013173	PRMT8	1	27385867	27443030
100226980	ZIC1	Zic family member 1	1	ENSTGUG00000008838	ZIC1	9	12547726	12552722
100226981	PLEKHO1	pleckstrin homology domain containing O1	1	ENSTGUG00000019427	PLEKHO1	25	2021404	2032590
100226982	ATRN	attractin	1	ENSTGUG00000015245	ATRN	4	50033	198796
100226983	NINJ2	ninjurin 2	2	ENSTGUG00000012626	NINJ2	1A	68647498	68701394
100226985	MYCN	MYCN proto-oncogene, bHLH transcription factor	6		NA	NA	NA	NA
100226986	CELSR3	cadherin EGF LAG seven-pass G-type receptor 3	4		NA	NA	NA	NA
100226987	KDM5A	lysine demethylase 5A	2	ENSTGUG00000012633	KDM5A	1A	68791532	68841765
100226988	FLAD1	flavin adenine dinucleotide synthetase 1	1	ENSTGUG00000004205	FLAD1	25	128851	133533
100226990	TIGAR	TP53 induced glycolysis regulatory phosphatase	2	ENSTGUG00000012270		1A	63635850	63786190
100226991	ERICH1	glutamate rich 1	1	ENSTGUG00000012937	ERICH1	3	20657664	20746966
100226993	TTC38	tetratricopeptide repeat domain 38	5	ENSTGUG00000011788	TTC38	1A	58713079	58736343
100226994	ACKR3	atypical chemokine receptor 3	1	ENSTGUG00000003645	ACKR3	7	2874087	2921950
100226995	KLF15	KLF transcription factor 15	2	ENSTGUG00000008214	KLF15	12	9864712	9878027
100226999	SEMA4C	semaphorin 4C	3	ENSTGUG00000015063,ENSTGUG00000018999	NA	NA	NA	NA
100227000	ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	1	ENSTGUG00000002942	ATIC	7	823028	843452
100227002	ZNF207	zinc finger protein 207	12	ENSTGUG00000004789	ZNF207	18	3929852	3946688
100227006	PRPSAP2	phosphoribosyl pyrophosphate synthetase associated protein 2	2	ENSTGUG00000007061	PRPSAP2	14	6059601	6074439
100227007	DENND10	DENN domain containing 10	3	ENSTGUG00000011107		6	29498804	29508635
100227008	CFAP97	cilia and flagella associated protein 97	2	ENSTGUG00000025785	CFAP97	4	32005798	32034527
100227009	ACOT9	acyl-CoA thioesterase 9	3	ENSTGUG00000007308	ACOT9	1	100588634	100613195
100227013	ZZZ3	zinc finger ZZ-type containing 3	5	ENSTGUG00000007000	ZZZ3	8	13250444	13307912
100227015	CCDC102A	coiled-coil domain containing 102A	2	ENSTGUG00000004959	CCDC102A	11	5646110	5651607
100227016	DCTD	dCMP deaminase	6	ENSTGUG00000006536	DCTD	4	32743044	32803531
100227018	ATMIN	ATM interactor	1	ENSTGUG00000004575	ATMIN	11	7317661	7332787
100227021	WDR17	WD repeat domain 17	6	ENSTGUG00000006388	WDR17	4	35345302	35402294
100227022	IGSF21	immunoglobin superfamily member 21	1	ENSTGUG00000028337,ENSTGUG00000028833	NA	NA	NA	NA
100227023	ZDHHC7	zinc finger DHHC-type palmitoyltransferase 7	2	ENSTGUG00000004169	ZDHHC7	11	9283159	9298013
100227024	POLK	DNA polymerase kappa	5	ENSTGUG00000006177	POLK	Z	65577971	65637321
100227027	GBF1	golgi brefeldin A resistant guanine nucleotide exchange factor 1	5	ENSTGUG00000007414	GBF1	6	15868257	15969001
100227028	KLHL17	kelch like family member 17	2	ENSTGUG00000003991	KLHL17	21	295094	314581
100227029	FUT11	fucosyltransferase 11	1	ENSTGUG00000006970	FUT11	6	14979951	14986978
100227036	CTTNBP2	cortactin binding protein 2	1	ENSTGUG00000004732	CTTNBP2	1A	22485867	22563904
100227037	LGALS8	galectin 8	2	ENSTGUG00000010394	LGALS8	3	69061575	69076683
100227040	SLC35F3	solute carrier family 35 member F3	2	ENSTGUG00000010208	SLC35F3	3	69859756	70028397
100227041	OGDHL	oxoglutarate dehydrogenase L	2	ENSTGUG00000005897	OGDHL	6	8972068	9025127
100227042	ARID5B	AT-rich interaction domain 5B	5	ENSTGUG00000005270	ARID5B	6	5838975	6047466
100227044	RNLS	renalase, FAD dependent amine oxidase	3		NA	NA	NA	NA
100227045	PDPK1	3-phosphoinositide dependent protein kinase 1	10	ENSTGUG00000009532	PDPK1	14	82865	114716
100227046	MSL3	MSL complex subunit 3	1	ENSTGUG00000008286	MSL3	1	95098507	95121445
100227047	PLPP3	phospholipid phosphatase 3	1	ENSTGUG00000009552	PLPP3	8	5837366	5881481
100227049	SALL3	spalt like transcription factor 3	4	ENSTGUG00000006541	SALL3	2	71819752	71840295
100227053	GPR137B	G protein-coupled receptor 137B	1	ENSTGUG00000010376	GPR137B	3	69138267	69163562
100227054	PPEF1	protein phosphatase with EF-hand domain 1	2	ENSTGUG00000007736	PPEF1	1	98437338	98474312
100227055	BRAT1	BRCA1 associated ATM activator 1	2	ENSTGUG00000008077	BRAT1	14	4014296	4022546
100227056	GABRG1	gamma-aminobutyric acid type A receptor subunit gamma1	2	ENSTGUG00000027953	GABRG1	4	25335775	25389621
100227057	CAP2	cyclase associated actin cytoskeleton regulatory protein 2	4	ENSTGUG00000005956	CAP2	2	66897106	66975051
100227058	PTCHD1	patched domain containing 1	1	ENSTGUG00000021804	PTCHD1	1	100460092	100499685
100227059	RAD54L	RAD54 like	1	ENSTGUG00000008233	RAD54L	8	10344867	10364074
100227060	SYT17	synaptotagmin 17	1	ENSTGUG00000009436	SYT17	14	296782	331182
100227066	PDXK	pyridoxal kinase	1	ENSTGUG00000021550	PDXK	1	108423174	108468654
100227068	VEGFD	vascular endothelial growth factor D	1	ENSTGUG00000008080	VEGFD	1	96880542	96912949
100227071	ANO6	anoctamin 6	1	ENSTGUG00000006024	ANO6	1A	28332450	28402387
100227073	DNAI3	dynein axonemal intermediate chain 3	1	ENSTGUG00000006462	DNAI3	8	15844787	15875261
100227075	ZCCHC7	zinc finger CCHC-type containing 7	2	ENSTGUG00000007203	ZCCHC7	Z	22492774	22583622
100227077	CFAP20	cilia and flagella associated protein 20	2	ENSTGUG00000004759	CFAP20	11	5804253	5810972
100227081	CSNK2A2	casein kinase 2 alpha 2	1	ENSTGUG00000004713	CSNK2A2	11	5812045	5842104
100227082	TMEM38B	transmembrane protein 38B	1	ENSTGUG00000027549	TMEM38B	Z	17843766	17860611
100227083	UTP15	UTP15 small subunit processome component	2	ENSTGUG00000005903	UTP15	Z	66418451	66430112
100227085	CLSTN1	calsyntenin 1	4	ENSTGUG00000003610	CLSTN1	21	852584	882491
100227086	KAT6B	lysine acetyltransferase 6B	8		NA	NA	NA	NA
100227089	NRCAM	neuronal cell adhesion molecule	40	ENSTGUG00000005630	NRCAM	1A	26376320	26521828
100227090	TPRKB	TP53RK binding protein	1	ENSTGUG00000020604	TPRKB	1A	13831786	13838433
100227092	EGLN1	egl-9 family hypoxia inducible factor 1	1	ENSTGUG00000010081	EGLN1	3	71140420	71174424
100227095	PDCD2	programmed cell death 2	1		NA	NA	NA	NA
100227097	FGGY	FGGY carbohydrate kinase domain containing	7	ENSTGUG00000009695	FGGY	8	4807591	4936323
100227098	GPRC5B	G protein-coupled receptor class C group 5 member B	2	ENSTGUG00000009310	GPRC5B	14	520615	536839
100227099	ADNP2	ADNP homeobox 2	5	ENSTGUG00000006688	ADNP2	2	72598345	72616069
100227100	ADGRG6	adhesion G protein-coupled receptor G6	5	ENSTGUG00000010957	ADGRG6	3	61962559	62072974
100227101	AFDN	afadin, adherens junction formation factor	23	ENSTGUG00000009578	AFDN	3	73628321	73742467
100227102	C14H7orf50	chromosome 14 C7orf50 homolog	2	ENSTGUG00000025851		14	2781576	2903823
100227108	HOOK1	hook microtubule tethering protein 1	1	ENSTGUG00000009700	HOOK1	8	4764772	4788767
100227110	TOM1L2	target of myb1 like 2 membrane trafficking protein	3	ENSTGUG00000007299	TOM1L2	14	5847252	5903804
100227111	AASDH	aminoadipate-semialdehyde dehydrogenase	2	ENSTGUG00000007433	AASDH	4	27913670	27932934
100227113	BRF2	BRF2 RNA polymerase III transcription initiation factor subunit	2		NA	NA	NA	NA
100227115	KLF2	KLF transcription factor 2	1	ENSTGUG00000000700		28	2550130	2552801
100227116	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5	1	ENSTGUG00000013485	ADAMTS5	1	17710090	17772993
100227120	LARP1	La ribonucleoprotein 1, translational regulator	2	ENSTGUG00000000704	LARP1	13	13011311	13052275
100227125	STC2	stanniocalcin 2	1	ENSTGUG00000029550	STC2	13	15934522	15945877
100227126	DARS1	aspartyl-tRNA synthetase 1	1		NA	NA	NA	NA
100227131	SGCD	sarcoglycan delta	4	ENSTGUG00000023803	SGCD	13	13481077	13604493
100227132	KLF6	KLF transcription factor 6	1	ENSTGUG00000000906	KLF6	2	12471649	12482198
100227134	FBXO38	F-box protein 38	4	ENSTGUG00000000212	FBXO38	13	16957227	16977750
100227136	NF1	neurofibromin 1	6	ENSTGUG00000008487	NF1	19	718450	789200
100227138	NCOA6	nuclear receptor coactivator 6	5	ENSTGUG00000003336	NCOA6	20	920809	959603
100227139	SPOPL	speckle type BTB/POZ protein like	2	ENSTGUG00000011840	SPOPL	7	32572180	32604699
100227140	PHF20	PHD finger protein 20	9	ENSTGUG00000003083	PHF20	20	411510	484208
100227143	MRM3	mitochondrial rRNA methyltransferase 3	1	ENSTGUG00000007244		19	3053184	3055506
100227144	MYO1B	myosin IB	10	ENSTGUG00000010724	MYO1B	7	24517153	24657404
100227146	BMP2K	BMP2 inducible kinase	2	ENSTGUG00000001513	BMP2K	4	68460056	68509924
100227147	TRAF4	TNF receptor associated factor 4	1	ENSTGUG00000020738	TRAF4	19	4267646	4273164
100227149	BMPR2	bone morphogenetic protein receptor type 2	2	ENSTGUG00000010107	BMPR2	7	20875880	20981406
100227150	KIF6	kinesin family member 6	6	ENSTGUG00000002485	KIF6	3	107791383	107938216
100227152	RFTN2	raftlin family member 2	3	ENSTGUG00000010512	RFTN2	7	22482466	22513596
100227153	NPR2	natriuretic peptide receptor 2	1	ENSTGUG00000001828	NPR2	Z	47919490	47931201
100227154	TMEM132E	transmembrane protein 132E	2	ENSTGUG00000005003	TMEM132E	19	5416061	5440541
100227157	DTNB	dystrobrevin beta	7		NA	NA	NA	NA
100227159	EHBP1	EH domain binding protein 1	11	ENSTGUG00000002228	EHBP1	3	112033501	112233597
100227163	APPBP2	amyloid beta precursor protein binding protein 2	1	ENSTGUG00000007896		19	1839051	1861813
100227167	DERL2	derlin 2	1	ENSTGUG00000004222	DERL2	19	6991266	6995530
100227168	SH3GL1	SH3 domain containing GRB2 like 1, endophilin A2	1	ENSTGUG00000025991	SH3GL1	28	1798701	1824594
100227170	DNAJC24	DnaJ heat shock protein family (Hsp40) member C24	3	ENSTGUG00000019165	DNAJC24	5	2649595	2688799
100227174	P2RY6	pyrimidinergic receptor P2Y6	4	ENSTGUG00000013477	P2RY6	1	18119892	18127878
100227176	LGR4	leucine rich repeat containing G protein-coupled receptor 4	1	ENSTGUG00000004708	LGR4	5	1189776	1261825
100227179	AP1M1	adaptor related protein complex 1 subunit mu 1	1	ENSTGUG00000000701	AP1M1	28	2510431	2529727
100227182	PDLIM7	PDZ and LIM domain 7	1	ENSTGUG00000000408	PDLIM7	13	15011019	15027650
100227184	ABLIM3	actin binding LIM protein family member 3	6	ENSTGUG00000000269	ABLIM3	13	16599332	16645700
100227186	LYPD1	LY6/PLAUR domain containing 1	1	ENSTGUG00000029108	LYPD1	7	30901726	30917299
100227188	KANSL1L	KAT8 regulatory NSL complex subunit 1 like	6	ENSTGUG00000011385	KANSL1L	7	28027571	28089515
100227191	KCTD16	potassium channel tetramerization domain containing 16	1	ENSTGUG00000000129	KCTD16	13	17667545	17669365
100227192	MRM1	mitochondrial rRNA methyltransferase 1	1		NA	NA	NA	NA
100227193	KMT2C	lysine methyltransferase 2C	12	ENSTGUG00000000616	KMT2C	2	6804573	6993874
100227194	NABP1	nucleic acid binding protein 1	1	ENSTGUG00000019307	NABP1	7	24448917	24459770
100227195	SHROOM3	shroom family member 3	2	ENSTGUG00000001695	SHROOM3	4	67090533	67200501
100227196	WDR48	WD repeat domain 48	1	ENSTGUG00000000463	WDR48	2	5415256	5442477
100227197	RPE	ribulose-5-phosphate-3-epimerase	3	ENSTGUG00000011373		7	28022941	28085978
100227199	PGAP1	post-GPI attachment to proteins inositol deacylase 1	2	ENSTGUG00000010613	PGAP1	7	22731670	22762812
100227203	SSH2	slingshot protein phosphatase 2	3	ENSTGUG00000006453	SSH2	19	3901939	3952836
100227204	SPHK1	sphingosine kinase 1	1	ENSTGUG00000007949	SPHK1	18	7988548	7995951
100227206	NPHP1	nephrocystin 1	6	ENSTGUG00000007320	NPHP1	3	85419059	85430495
100227209	DTX2	deltex E3 ubiquitin ligase 2	4	ENSTGUG00000004526	DTX2	19	6091130	6125375
100227211	ESF1	ESF1 nucleolar pre-rRNA processing protein homolog	1	ENSTGUG00000002450	ESF1	3	108496895	108524662
100227213	GDF1	growth differentiation factor 1	1	ENSTGUG00000028778		28	526737	530457
100227214	FAM167A	family with sequence similarity 167 member A	1		NA	NA	NA	NA
100227216	ZNF131	zinc finger protein 131	2	ENSTGUG00000002273	ZNF131	Z	52371945	52389063
100227217	CRTC1	CREB regulated transcription coactivator 1	7	ENSTGUG00000001067	CRTC1	28	587451	632458
100227220	HNRNPM	heterogeneous nuclear ribonucleoprotein M	3	ENSTGUG00000000938	HNRNPM	28	1298846	1317525
100227221	NIPSNAP2	nipsnap homolog 2	1	ENSTGUG00000005056	NIPSNAP2	19	5337777	5352159
100227223	DAZAP1	DAZ associated protein 1	3	ENSTGUG00000000869	DAZAP1	28	1627618	1651673
100227228	BICD2	BICD cargo adaptor 2	3	ENSTGUG00000003548	BICD2	12	20308637	20370888
100227229	FHL5	four and a half LIM domains 5	2	ENSTGUG00000012315	FHL5	3	39503331	39527458
100227235	MTRES1	mitochondrial transcription rescue factor 1	2	ENSTGUG00000012177	MTRES1	3	44318141	44322417
100227238	PTPRE	protein tyrosine phosphatase receptor type E	5	ENSTGUG00000011558	PTPRE	6	32876883	32968713
100227239	GARRE1	granule associated Rac and RHOG effector 1	2	ENSTGUG00000009542	GARRE1	11	18998578	19052871
100227241	ADAMTSL2	ADAMTS like 2	9	ENSTGUG00000005609	ADAMTSL2	17	7956863	7985190
100227245	SH3GLB2	SH3 domain containing GRB2 like, endophilin B2	9	ENSTGUG00000004316	SH3GLB2	17	6206944	6230791
100227249	PTRH1	peptidyl-tRNA hydrolase 1 homolog	3	ENSTGUG00000003648	PTRH1	17	5786494	5788260
100227250	GFRA1	GDNF family receptor alpha 1	1	ENSTGUG00000018882	GFRA1	6	28033808	28175105
100227251	PID1	phosphotyrosine interaction domain containing 1	4	ENSTGUG00000024304	PID1	9	10373019	10456502
100227253	WDR5	WD repeat domain 5	1	ENSTGUG00000005765	WDR5B	17	8236053	8248212
100227254	ACSL3	acyl-CoA synthetase long chain family member 3	5	ENSTGUG00000007845	ACSL3	9	8468405	8519626
100227255	MANEA	mannosidase endo-alpha	1	ENSTGUG00000020334	MANEA	3	39148386	39166259
100227256	ZER1	zyg-11 related cell cycle regulator	1	ENSTGUG00000004153	ZER1	17	6092151	6111416
100227259	DSE	dermatan sulfate epimerase	4	ENSTGUG00000011943	DSE	3	48509492	48544718
100227261	AMN1	antagonist of mitotic exit network 1 homolog	1	ENSTGUG00000011480	AMN1	1A	54256543	54265566
100227262	C2H6orf62	chromosome 2 C6orf62 homolog	1	ENSTGUG00000029400	C6orf62	2	92162151	92169581
100227264	RABL6	RAB, member RAS oncogene family like 6	1	ENSTGUG00000002473	RABL6	17	403638	456413
100227266	ABHD17B	abhydrolase domain containing 17B, depalmitoylase	2	ENSTGUG00000000836	ABHD17B	Z	12856541	12877389
100227269	RIC8B	RIC8 guanine nucleotide exchange factor B	2	ENSTGUG00000011019	RIC8B	1A	51165580	51199516
100227270	CCDC127	coiled-coil domain containing 127	3	ENSTGUG00000008297	SLC6A19	2	87491237	87526062
100227274	DGCR8	DGCR8 microprocessor complex subunit	1	ENSTGUG00000026902	DGCR8	15	7169841	7188975
100227278	KLHL1	kelch like family member 1	1	ENSTGUG00000012487	KLHL1	1	48685654	48875764
100227279	HIPK2	homeodomain interacting protein kinase 2	8	ENSTGUG00000011378	HIPK2	1A	53390628	53521324
100227280	THSD1	thrombospondin type 1 domain containing 1	2	ENSTGUG00000012032	THSD1	1	60550195	60576269
100227281	FAM118B	family with sequence similarity 118 member B	3	ENSTGUG00000000827	FAM118B	24	1943690	1957675
100227282	HHEX	hematopoietically expressed homeobox	2	ENSTGUG00000008924	HHEX	6	19579305	19591909
100227283	SSTR3	somatostatin receptor 3	2	ENSTGUG00000010658	SSTR3	1A	48916686	48921385
100227284	MTMR6	myotubularin related protein 6	2	ENSTGUG00000011465	MTMR6	1	67017229	67043741
100227285	NECTIN1	nectin cell adhesion molecule 1	3	ENSTGUG00000020436	NECTIN1	24	5548440	5612858
100227286	LZTS3	leucine zipper tumor suppressor family member 3	3	ENSTGUG00000025707	LZTS3	4	3208477	3259205
100227287	ACO2	aconitase 2	2	ENSTGUG00000009907	ACO2	1A	46873963	46896341
100227288	NKAPD1	NKAP domain containing 1	1		NA	NA	NA	NA
100227290	BUD13	BUD13 homolog	2	ENSTGUG00000000141	BUD13	24	6893380	6898857
100227291	WDR91	WD repeat domain 91	1	ENSTGUG00000009190	WDR91	1A	45134989	45153432
100227292	AMOTL1	angiomotin like 1	1	ENSTGUG00000012818	AMOTL1	1	36246876	36322483
100227293	CBL	Cbl proto-oncogene	2	ENSTGUG00000000375	CBL	24	5793715	5827031
100227295	KHDRBS1	KH RNA binding domain containing, signal transduction associated 1	1	ENSTGUG00000017346	KHDRBS1	23	2191219	2207082
100227299	RRAD	RRAD, Ras related glycolysis inhibitor and calcium channel regulator	2	ENSTGUG00000009686	RRAD	11	19335447	19339638
100227300	ABRAXAS2	abraxas 2, BRISC complex subunit	1	ENSTGUG00000011455	ABRAXAS2	6	31721292	31738084
100227303	SLC7A10	solute carrier family 7 member 10	3	ENSTGUG00000009432	SLC7A10	11	18089419	18129338
100227304	FNBP1	formin binding protein 1	13	ENSTGUG00000004545	FNBP1	17	6554642	6647219
100227306	GRK5	G protein-coupled receptor kinase 5	2	ENSTGUG00000011126	GRK5	6	29543175	29697324
100227307	CEP85L	centrosomal protein 85 like	3	ENSTGUG00000011879	CEP85L	3	49342398	49476504
100227311	CARMIL1	capping protein regulator and myosin 1 linker 1	7	ENSTGUG00000008921	CARMIL1	2	91816049	92010385
100227312	KCNRG	potassium channel regulator	2		NA	NA	NA	NA
100227318	ATG5	autophagy related 5	3	ENSTGUG00000012200	ATG5	3	43999798	44070090
100227322	ECHDC1	ethylmalonyl-CoA decarboxylase 1	8	ENSTGUG00000011765	ECHDC1	3	53053689	53121173
100227323	KIAA1549	KIAA1549 ortholog	6	ENSTGUG00000011403	KIAA1549	1A	53546085	53692603
100227326	ENTPD2	ectonucleoside triphosphate diphosphohydrolase 2	21	ENSTGUG00000002332		17	200119	213166
100227327	NOPCHAP1	NOP protein chaperone 1	1		NA	NA	NA	NA
100227330	NGEF	neuronal guanine nucleotide exchange factor	6	ENSTGUG00000007310	NGEF	9	6485756	6530340
100227334	MSANTD4	Myb/SANT DNA binding domain containing 4 with coiled-coils	9	ENSTGUG00000027619	MSANTD4	1	40449787	40457544
100227335	AIFM3	apoptosis inducing factor mitochondria associated 3	9	ENSTGUG00000010632	AIFM3	15	192476	245759
100227336	SUCLA2	succinate-CoA ligase ADP-forming subunit beta	1	ENSTGUG00000012239	SUCLA2	1	58772693	58800141
100227337	FAM168B	family with sequence similarity 168 member B	1	ENSTGUG00000023304	FAM168B	9	2667746	2715925
100227339	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase	1	ENSTGUG00000010947	RTCB	1A	50763632	50774249
100227346	ARCN1	archain 1	1	ENSTGUG00000021337	ARCN1	24	7467207	7475455
100227353	UBN1	ubinuclein 1	11	ENSTGUG00000003540	UBN1	14	15144517	15171718
100227354	ZDHHC3	zinc finger DHHC-type palmitoyltransferase 3	3	ENSTGUG00000004952	ZDHHC3	2	45669017	45703402
100227356	PTCD2	pentatricopeptide repeat domain 2	4	ENSTGUG00000005705	PTCD2	Z	66956253	66971534
100227359	N4BP3	NEDD4 binding protein 3	2		NA	NA	NA	NA
100227362	AJAP1	adherens junctions associated protein 1	1	ENSTGUG00000028015	AJAP1	21	3339226	3374946
100227363	EPHA5	EPH receptor A5	12	ENSTGUG00000004560	EPHA5	4	44500938	44696792
100227364	RWDD3	RWD domain containing 3	1		NA	NA	NA	NA
100227366	ZNF280D	zinc finger protein 280D	7	ENSTGUG00000006310	ZNF280D	10	8066827	8107788
100227368	GRID2	glutamate ionotropic receptor delta type subunit 2	4	ENSTGUG00000003097	GRID2	4	51807923	52092467
100227372	SEC31A	SEC31 homolog A, COPII coat complex component	10	ENSTGUG00000002804	SEC31A	4	56140803	56179980
100227373	TGM4	transglutaminase 4	3	ENSTGUG00000004894	TGM4	2	45647691	45664692
100227374	IGF1R	insulin like growth factor 1 receptor	2	ENSTGUG00000008636	IGF1R	10	17539749	17708663
100227375	CDV3	CDV3 homolog	5		NA	NA	NA	NA
